date,buying,selling,mean,rate_change,rate_change_pct,MA_7,MA_30,MA_90,volatility_7d,day_of_week,month,year,spread
01/01/2024,2953.326236415108,2983.247148822148,2967.876277055974,-0.012754576681788594,0.000625380683599117,2971.9671792927347,2998.059519116513,2958.871932357867,6.127103267959032,0,1,2024,30.0708886931658
01/01/2024,2958.395081235891,2988.300027115105,2973.1397030415023,3.1290878205073027,0.10534845454600898,2976.240438262326,2954.454229004599,2881.4299165823495,9.723205779406657,0,1,2024,29.851855282000084
01/01/2024,2939.9182846529766,2969.3950610852385,2954.767392474188,0.028120035444013508,0.0008263504013624116,2966.0091725340267,3002.8171351391175,2931.9530892646694,10.662153938265927,0,1,2024,29.401198126811426
01/01/2024,2955.211754272207,2986.2411989002935,2970.9904927432494,-5.2047539660063835,-0.1720089030635663,2980.6795330048185,2998.6091151064966,2954.3203234553466,5.056708220463745,0,1,2024,31.19085305946622
01/01/2024,2731.62027642728,2759.221939962903,2744.6218068143025,0.025630270094700126,-0.0005955660370745607,2751.7522694323707,2729.8570598082183,,6.113653876208035,0,1,2024,27.815382889548136
01/01/2024,2752.8012277603157,2780.416578695275,2765.891477202951,7.837565370349054,0.288972309009409,2766.147952254333,2768.9600203490772,2744.759702192755,3.1818942824406484,0,1,2024,27.78425285185911
01/01/2024,2801.6759513942006,2830.0170850217823,2815.8842864626454,-0.6661451615216938,-0.023798015754232783,2805.7769398048335,2809.78464112208,2787.752081006216,10.11554315103673,0,1,2024,29.071675731968316
01/01/2024,2718.831898537022,2744.744364502905,2732.3885193604324,-3.4422488336288253,-0.12419409322459708,2734.9806243280973,,,3.4825727708355365,0,1,2024,27.434873506214117
01/01/2024,2722.531534066139,2751.2982366745273,2736.1645091862865,0.04681488236921608,-0.0002536897885717363,2735.1978842252925,,,8.447037590236091,0,1,2024,28.233355946096665
01/01/2024,2870.4685357338094,2899.7083464995785,2885.040123168459,-2.5781812617457653,-0.08808191266470808,2876.3716866423774,2876.24330449375,2965.06843502046,9.191435558794236,0,1,2024,28.703710545693333
01/01/2024,2713.762455055161,2741.180216222539,2727.778822217734,-1.584131908724636,-0.05532882229259982,2743.9753546751717,,,10.83927628143567,0,1,2024,28.148403281151154
02/01/2024,2900.6019151941005,2929.135301562588,2914.1721992588036,5.989796890414304,0.20587046333397555,2886.7428338705395,2879.9037583414515,2948.0790492729316,17.322017640155813,1,1,2024,29.00027054289243
02/01/2024,3035.62543671966,3065.7334411413867,3050.8446458850685,-5.158454932252849,-0.16804994068851697,3043.731611234776,3031.419484421113,2943.5687483331885,7.259198624075707,1,1,2024,30.618046536306384
02/01/2024,2903.8809942578387,2933.7825322584895,2918.530154409954,-0.0936260353912986,0.0019214946601933977,2923.113083731151,2893.4602817783775,2843.7089042940893,7.116183764499143,1,1,2024,29.573780837426423
02/01/2024,2835.2182211544505,2863.501541131544,2848.7498546310794,11.425104442726829,0.4041042586049784,2829.1083407660094,2863.8775743375186,2889.1461812966677,10.375900253414171,1,1,2024,28.354844330532202
02/01/2024,2817.981921482728,2845.624184918064,2832.323230550749,0.42059282833013967,0.015851281663273552,2828.852067210392,2819.869756101751,2848.201082264641,7.044477389351096,1,1,2024,28.179615942601632
02/01/2024,3031.502948410037,3062.676932195072,3047.267357512592,0.02443150171572414,0.0004337391609809837,3045.573129278463,3018.2812251617434,2853.298359507931,4.9216975830122065,1,1,2024,30.856675058370477
02/01/2024,2969.8484532448406,3000.374019399152,2985.087211961318,0.016902529586116495,0.0005581219626290167,2980.096187221034,2974.8586494965366,2968.0683839749017,13.602512288987256,1,1,2024,29.705643460551784
02/01/2024,2961.270867035161,2991.752544676546,2976.43329002605,-13.97827360001014,-0.4696630396673209,2973.764778899265,3018.383324985057,2985.2429581126275,10.491532274530533,1,1,2024,30.138018705471833
02/01/2024,2946.9686624868855,2977.3903704862773,2961.6851541641304,-19.064125579039573,-0.6375702926847433,2996.140996475137,3022.4991777445057,2913.394049518532,18.15254240559201,1,1,2024,29.478168058564652
02/01/2024,2761.851397945222,2790.3789648334514,2776.1332420206622,-7.656059303408203,-0.2740992414291975,2776.921442262942,2760.4880639523526,2756.237436525796,10.454919234561174,1,1,2024,28.65574658387136
02/01/2024,2994.084912931667,3024.043470655949,3008.1617684701905,-24.969638639464616,-0.8238729860851425,3035.7275848292106,2997.2788793378413,2941.291679357022,12.905334644383881,1,1,2024,30.21217491985394
02/01/2024,3023.8093468312004,3054.6923925597694,3039.393877933467,-0.04953968622658574,-0.002191729579017953,3044.763613196188,3029.9622621913345,2962.925450633038,7.393265683386366,1,1,2024,31.041234751138976
02/01/2024,2817.4442944034554,2845.024178915641,2832.0040954423944,-0.006704328978863685,0.0034142174202982365,2832.4168256999283,2819.774473842182,2846.866789088877,3.4352733573099496,1,1,2024,28.165634412370153
02/01/2024,3060.788313154188,3090.6918878307592,3075.153010557556,0.02267838299120325,-0.0018175849141606572,3070.060122217951,3026.3150692840863,3028.0513062590658,9.62225538367463,1,1,2024,30.856964409007343
02/01/2024,2843.8160803757505,2871.6785052060436,2857.315574618196,0.04055425771203965,-0.003770692966666081,2839.5259483968507,2859.337980956778,2886.1281346518713,15.58164917479099,1,1,2024,28.439127454645163
02/01/2024,2838.00703622773,2867.4231843742136,2853.2857171981914,-0.02787366294815323,0.0016864076687537883,2835.8428686924763,2812.3831710898485,2794.086633502846,14.245558711138154,1,1,2024,29.440091804496443
03/01/2024,2752.563348510171,2781.727577662306,2767.5886629280067,1.5901878760367234,0.058823345041386414,2765.766251323463,2765.750007094112,,2.101630979347153,2,1,2024,28.55646570532105
03/01/2024,2602.647455677419,2628.539604066579,2615.551123689621,9.548851965591679,0.3665032029880494,2594.7961893360243,2544.1922581263825,2821.3055050391554,20.189237565436986,2,1,2024,26.278932313593874
03/01/2024,2843.8237366602557,2870.543843899551,2857.419666502534,0.08882524028115771,-0.00130992493087081,2844.2946897014795,2858.361665328062,2884.586720726365,14.770427416124905,2,1,2024,28.42308368066446
03/01/2024,2796.0256538841836,2824.4066415471857,2809.640285839396,-7.10451210403093,-0.24738842967166116,2834.9253590095245,2909.822028972047,2960.7949474495745,15.233921111435562,2,1,2024,28.230442658805824
03/01/2024,2779.670501283032,2809.952713626744,2794.4182691939086,8.371952002171277,0.2990504986953622,2785.2322857619747,2762.487694425724,2760.6156319481065,5.868604606191681,2,1,2024,28.841666187867908
03/01/2024,2802.077641501459,2831.1913262449884,2816.864693194749,8.216973019794231,0.2932888478062944,2801.6699172028257,2810.075115152882,2787.742533108778,10.198667079723652,2,1,2024,29.077975360922398
03/01/2024,2853.0300848220795,2880.93028807742,2866.6402475550735,-5.730728962172832,-0.20326699128668899,2858.471208764775,2773.17308768634,2673.3747491168538,10.962058470737711,2,1,2024,28.783849601408804
03/01/2024,3015.529775135559,3045.644847858685,3030.6276755170443,-5.6359066481466895,-0.1893283686657117,3026.4344329297273,3042.126077302329,3013.6550375052266,6.16631996259069,2,1,2024,30.16060428975476
03/01/2024,3032.1247710005528,3062.0106063316994,3047.185843626503,-0.025224737173007675,-0.0007112441306650106,3045.3461399079783,3018.2332254374337,2852.446155591253,5.007043480570587,2,1,2024,30.85149435249185
03/01/2024,2930.4306179394707,2959.5471186848827,2945.6813409351716,-2.757790909294221,-0.09249493014924762,2934.0294927121186,2905.295540782642,2851.117492036799,14.63871616501817,2,1,2024,29.576287399522982
03/01/2024,2817.0274369912368,2844.9972424022694,2832.1643559916683,0.022949577515376584,-0.00028056997405709983,2833.034317600636,2819.6357811170774,2846.9963544883913,3.4028189440928784,2,1,2024,28.16949495830919
03/01/2024,2740.075326742769,2768.8804116364304,2754.8180598557606,-3.894077466471468,-0.14461223922465727,2759.536880320001,2759.2340035523284,2752.1877104115592,2.3978050148681596,2,1,2024,28.95218522715388
03/01/2024,2818.174210666582,2847.795220728908,2832.837802531248,-0.03268457679912942,0.001528865191282657,2798.170721626905,2708.398745031201,2681.280788417327,46.73804624348518,2,1,2024,28.45306453522374
03/01/2024,2843.2672575934416,2872.0832462786902,2857.9936828330656,21.268543563174592,0.7504588061385455,2848.167143074484,2814.5418787303565,2670.635117510224,6.448279656891578,2,1,2024,28.705295459102786
04/01/2024,2836.117580116704,2864.9634267706797,2850.885941046236,17.495451747096727,0.6170469626684489,2889.290435884877,2933.0890625143516,2966.0255610417885,33.6422525514422,3,1,2024,28.90032768921536
